cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,RS0 0,2060,2459861493.6472373,1358017921.5652835,569156476.4468855
39,vopt,,RS0 0,2070,2239622514.180886,1014303570.3055836,318128708.1218872
39,vopt,,RS0 0,2080,2143436343.056976,796346365.0099176,186915637.64261818
39,vopt,,RS0 0,2090,2155877738.5020185,657073303.3492992,115416043.8641129
39,vopt,,RS0 0,2100,2130752115.3984637,532746867.6980445,70029656.0603688
39,vopt,,SE1 0,2030,11858067546.282734,11858067546.282734,11858067546.282734
39,vopt,,SE1 0,2040,32722357102.943478,26843730017.30739,20088688712.5906
39,vopt,,SE1 0,2050,31589911236.60983,21259104677.66652,11905905309.969864
39,vopt,,SE1 0,2060,29087208602.292534,16058201111.011772,6730124114.9191675
39,vopt,,SE1 0,2070,20088490083.00192,9097884614.135237,2853483280.2223687
39,vopt,,SE1 0,2080,19654338417.515057,7302134726.865945,1713931561.1837513
39,vopt,,SE1 0,2090,18642683172.813637,5681959230.288505,998045807.6965312
39,vopt,,SE1 0,2100,10816991025.030594,2704546457.965264,355513039.55848926
39,vopt,,SI0 0,2030,1027742586.0644156,1027742586.0644156,1027742586.0644156
39,vopt,,SI0 0,2040,1293565734.979236,1061174451.4669716,794137149.0299461
39,vopt,,SI0 0,2050,1189032872.7439973,800185037.4798311,448133984.5274833
39,vopt,,SI0 0,2060,1093191708.4148293,603519318.2900431,252939908.3847617
39,vopt,,SI0 0,2070,958640949.5619138,434159297.6606641,136170807.7615081
39,vopt,,SI0 0,2080,933813749.6064943,346937844.6923376,81432039.26373959
39,vopt,,SI0 0,2090,912211020.594378,278025742.3456958,48835694.75484398
39,vopt,,SI0 0,2100,926022871.3103056,231531289.13592926,30434822.855857495
39,vopt,,SK0 0,2030,2283067990.4300766,2283067990.4300766,2283067990.4300766
39,vopt,,SK0 0,2040,3054682899.531473,2505903923.2883534,1875310317.3866866
39,vopt,,SK0 0,2050,2839757429.880956,1911075343.290498,1070274709.2325943
39,vopt,,SK0 0,2060,2504383743.262331,1382597359.4896739,579457920.971245
39,vopt,,SK0 0,2070,2321530596.3461714,1051398955.6444463,329763397.53896236
39,vopt,,SK0 0,2080,2254495385.9615817,837607896.0113131,196600400.0978853
39,vopt,,SK0 0,2090,2194980137.4333725,668991021.119584,117509411.27064729
39,vopt,,SK0 0,2100,2122736817.3924024,530742821.8611138,69766223.93303247
