cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,FI1 0,2090,11305322643.717375,3445661858.4032254,605236368.8545095
39,vopt,,FI1 0,2100,9691347996.921354,2423104617.2942786,318517467.180282
39,vopt,,FR0 0,2030,45634423882.83471,45634423882.83471,45634423882.83471
39,vopt,,FR0 0,2040,70011410304.6175,57433741415.254875,42980932685.084755
39,vopt,,FR0 0,2050,72561591686.20358,48831871089.506966,27347700767.055073
39,vopt,,FR0 0,2060,66851034988.88794,36906510315.54254,15467821915.732376
39,vopt,,FR0 0,2070,58103333276.310394,26314442731.154358,8253327619.153937
39,vopt,,FR0 0,2080,58010472939.67935,21552508152.46248,5058729443.770464
39,vopt,,FR0 0,2090,54101736499.40726,16489249869.66073,2896364799.090586
39,vopt,,FR0 0,2100,52695544660.01347,13175341306.191639,1731900600.6310818
39,vopt,,FR6 0,2030,2172667361.5792165,2172667361.5792165,2172667361.5792165
39,vopt,,FR6 0,2040,2064147267.2163293,1693319701.3528633,1267207364.6040435
39,vopt,,FR6 0,2050,1473207624.9776423,991426499.3261591,555236459.9423847
39,vopt,,FR6 0,2060,1151169067.986479,635526930.7294718,266354561.9222533
39,vopt,,FR6 0,2070,1000429813.3954388,453085073.5523485,142106735.43729454
39,vopt,,FR6 0,2080,995296840.846074,369780527.36719733,86793593.96561386
39,vopt,,FR6 0,2090,992343635.8479214,302448742.4399634,53125636.28161873
39,vopt,,FR6 0,2100,970695648.4208012,242700717.0130612,31903045.833885364
39,vopt,,GB3 0,2030,38273982095.853065,38273982095.853065,38273982095.853065
39,vopt,,GB3 0,2040,134819221869.01012,110598719450.73378,82767307137.43747
39,vopt,,GB3 0,2050,133557914343.6757,89880647662.99518,50336573270.58442
39,vopt,,GB3 0,2060,130340818216.59174,71957371383.20285,30157925974.671955
39,vopt,,GB3 0,2070,117857696325.50029,53376621021.631294,16741176888.894615
39,vopt,,GB3 0,2080,110854334614.60382,41185476163.957275,9666911129.436817
39,vopt,,GB3 0,2090,109428908653.243,33351990795.47793,5858333937.758629
39,vopt,,GB3 0,2100,98493213688.89851,24626023225.823368,3237094464.9392533
39,vopt,,GB4 0,2030,5680407928.262809,5680407928.262809,5680407928.262809
39,vopt,,GB4 0,2040,14456880937.65005,11859677698.698757,8875270812.484123
39,vopt,,GB4 0,2050,13354634618.1927,8987286262.176155,5033221335.208516
39,vopt,,GB4 0,2060,11556869454.264133,6380211193.440386,2673998968.7764516
39,vopt,,GB4 0,2070,10194962123.498001,4617200628.908766,1448150350.8577611
39,vopt,,GB4 0,2080,10129507371.69287,3763394420.794496,883330795.2058202
39,vopt,,GB4 0,2090,10148583721.109327,3093108347.8693223,543309744.7947323
39,vopt,,GB4 0,2100,10172202523.702349,2543331527.364995,334321312.63099843
39,vopt,,GR0 0,2030,5986267215.037991,5986267215.037991,5986267215.037991
39,vopt,,GR0 0,2040,12645047890.656157,10373343538.939695,7762962491.731435
39,vopt,,GR0 0,2050,15191305527.214859,10223313132.301584,5725443284.317761
39,vopt,,GR0 0,2060,15002942274.411768,8282687678.748801,3471342505.784508
39,vopt,,GR0 0,2070,17222008310.09977,7799682493.88467,2446311920.9891734
39,vopt,,GR0 0,2080,17121787982.406582,6361221627.330379,1493083724.4967687
39,vopt,,GR0 0,2090,18156090350.416515,5533654367.035594,971995806.0982165
39,vopt,,GR0 0,2100,18190143448.180637,4548038166.881797,597840302.5668912
39,vopt,,HR0 0,2030,1706686960.3587916,1706686960.3587916,1706686960.3587916
