cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,HR0 0,2060,2487115730.443097,1373064192.301643,575462492.2217741
39,vopt,,HR0 0,2070,2776918872.6064157,1257639941.1504374,394449335.95189613
39,vopt,,HR0 0,2080,2915377875.9238424,1083144167.8417847,254231816.31338125
39,vopt,,HR0 0,2090,2625523833.025635,800213104.4718575,140558793.5099302
39,vopt,,HR0 0,2100,2588521830.812723,647201937.4602846,85074792.23254083
39,vopt,,HU0 0,2030,3409936284.624239,3409936284.624239,3409936284.624239
39,vopt,,HU0 0,2040,6780170247.5870905,5562101135.472179,4162436376.2564454
39,vopt,,HU0 0,2050,8819136177.610584,5935025830.308093,3323839673.3662224
39,vopt,,HU0 0,2060,8575293200.4865,4734169740.455974,1984129462.204492
39,vopt,,HU0 0,2070,7081740492.545034,3207252391.9028187,1005930660.1370637
39,vopt,,HU0 0,2080,7300958991.862373,2712509831.7424235,636670834.5629126
39,vopt,,HU0 0,2090,6318331201.466735,1925715303.8220897,338255170.07433724
39,vopt,,HU0 0,2100,8286092419.124888,2071751917.9464843,272332101.8912755
39,vopt,,IE4 0,2030,3449179702.537476,3449179702.537476,3449179702.537476
39,vopt,,IE4 0,2040,10890731445.670115,8934193025.85237,6685964375.249995
39,vopt,,IE4 0,2050,10095826420.895231,6794201765.297412,3805010798.9467783
39,vopt,,IE4 0,2060,9239192909.411234,5100689442.955556,2137740883.0188637
39,vopt,,IE4 0,2070,4391085644.528691,1988680600.6645288,623734756.4160324
39,vopt,,IE4 0,2080,4191646680.1324024,1557313613.6941006,365527212.65895104
39,vopt,,IE4 0,2090,4198808511.97262,1279722374.7066498,224785412.79969195
39,vopt,,IE4 0,2100,2691490844.9723754,672947034.3990958,88458989.10573141
39,vopt,,IT0 0,2030,29381553846.129005,29381553846.129005,29381553846.129005
39,vopt,,IT0 0,2040,43982084841.81004,36080628524.9437,27001184802.74131
39,vopt,,IT0 0,2050,46602094767.03712,31361873841.000996,17563839397.547176
39,vopt,,IT0 0,2060,45521871235.43368,25131299920.974937,10532734424.495129
39,vopt,,IT0 0,2070,51186489143.85951,23181870320.237114,7270819774.995279
39,vopt,,IT0 0,2080,50609634542.34981,18802890336.73874,4413348752.803028
39,vopt,,IT0 0,2090,48914932000.0643,14908403838.670883,2618686503.6475887
39,vopt,,IT0 0,2100,47692869488.51698,11924534368.836031,1567481840.180324
39,vopt,,IT5 0,2030,2915945890.7894692,2915945890.7894692,2915945890.7894692
39,vopt,,IT5 0,2040,3704148312.1919136,3038691770.3920617,2274025741.9352493
39,vopt,,IT5 0,2050,3081112533.972662,2073500409.4435272,1161238909.6024764
39,vopt,,IT5 0,2060,2379162804.7520366,1313466524.6473968,550484619.7004411
39,vopt,,IT5 0,2070,1312761558.2690716,594537127.1636972,186472111.24190596
39,vopt,,IT5 0,2080,1408537818.6265597,523311072.65005594,122829747.36578287
39,vopt,,IT5 0,2090,1412440098.376771,430486694.4209439,75615720.42715015
39,vopt,,IT5 0,2100,1106901628.7608836,276755973.306612,36379614.406854995
39,vopt,,LT0 0,2030,1659517822.4867694,1659517822.4867694,1659517822.4867694
39,vopt,,LT0 0,2040,2164246705.820136,1775436105.6299536,1328659736.6349099
39,vopt,,LT0 0,2050,2202769788.9420404,1482400921.3944793,830200766.6426339
39,vopt,,LT0 0,2060,2056474151.4853399,1135319512.974721,475821742.39739805
39,vopt,,LT0 0,2070,2202777718.396327,997616915.4452995,312895063.9654551
39,vopt,,LT0 0,2080,2112479530.198281,784845045.8911259,184216088.18615347
39,vopt,,LT0 0,2090,1991356188.3400228,606930052.4095666,106608296.50860535
39,vopt,,LT0 0,2100,1955280044.077239,488874004.36058927,64262561.56166036
39,vopt,,LU0 0,2030,751865055.8916293,751865055.8916293,751865055.8916293
39,vopt,,LU0 0,2040,1052926293.0319186,863766294.3825839,646405406.2938359
39,vopt,,LU0 0,2050,1238483488.5083911,833463884.2938095,466771401.5306771
39,vopt,,LU0 0,2060,1330995077.7223673,734803635.7860738,307962245.25690657
39,vopt,,LU0 0,2070,1446668613.1066635,655182348.8253264,205493030.2111324
39,vopt,,LU0 0,2080,1355942061.2493467,503770282.3028365,118243201.29955482
39,vopt,,LU0 0,2090,1302673597.8550322,397031811.6106477,69739313.33189903
39,vopt,,LU0 0,2100,1371911664.8790114,343015800.35555816,45089478.65984805
39,vopt,,LV0 0,2030,1506860323.6658933,1506860323.6658933,1506860323.6658933
39,vopt,,LV0 0,2040,2710142988.4743156,2223261193.013477,1663792699.6149433
39,vopt,,LV0 0,2050,2802513506.3041396,1886011250.3908331,1056237866.1355664
39,vopt,,LV0 0,2060,2900158737.8191504,1601093212.5706768,671031329.453588
39,vopt,,LV0 0,2070,2082578364.2693732,943179780.0497462,295821264.69643927
39,vopt,,LV0 0,2080,2041662909.2548487,758534696.6926247,178040614.90829584
39,vopt,,LV0 0,2090,1977064621.045572,602574236.1383116,105843189.96833867
39,vopt,,LV0 0,2100,1911100747.4907084,477827960.2414799,62810557.3972223
39,vopt,,ME0 0,2030,265586668.10042104,265586668.10042104,265586668.10042104
39,vopt,,ME0 0,2040,321927247.1116721,264092469.85154915,197635403.67774656
39,vopt,,ME0 0,2050,365681448.7713168,246093132.0725189,137821492.1236712
39,vopt,,ME0 0,2060,368376665.1188455,203370032.99161625,85234052.91955182
39,vopt,,ME0 0,2070,435199989.4635022,197097903.9167359,61818279.44041682
39,vopt,,ME0 0,2080,421670177.39132965,156662227.96230087,36771211.02162875
39,vopt,,ME0 0,2090,402860650.25864136,122784782.0530034,21567355.908449568
39,vopt,,ME0 0,2100,405248710.3192359,101323368.1670528,13318972.01813032
39,vopt,,MK0 0,2030,485182150.5675904,485182150.5675904,485182150.5675904
39,vopt,,MK0 0,2040,638791550.8236791,524031562.6928189,392162599.300512
39,vopt,,MK0 0,2050,657663267.3592213,442588525.77093595,247866368.73958474
39,vopt,,MK0 0,2060,717711599.5438759,396227680.7913819,166062278.77317676
39,vopt,,MK0 0,2070,941448643.2117032,426373066.89972544,133728714.87567703
39,vopt,,MK0 0,2080,860823531.3720268,319819943.49570113,75067020.20116661
39,vopt,,MK0 0,2090,799186434.82246,243577852.92853314,42784864.3593138
39,vopt,,MK0 0,2100,836350324.8588519,209110676.2944465,27487629.918363497
39,vopt,,NL0 0,2030,19184962527.88794,19184962527.88794,19184962527.88794
39,vopt,,NL0 0,2040,31318364572.19587,25691967131.671173,19226759090.09241
39,vopt,,NL0 0,2050,30046576076.016018,20220484357.209164,11324238519.393942
39,vopt,,NL0 0,2060,27466989580.310486,15163725355.20398,6355241971.349272
39,vopt,,NL0 0,2070,23659559777.052513,10715187850.529224,3360738311.4556293
39,vopt,,NL0 0,2080,24432082842.336857,9077199994.363886,2130568681.5497246
39,vopt,,NL0 0,2090,23615108401.96749,7197466261.428276,1264247196.629564
39,vopt,,NL0 0,2100,17933076911.889935,4483764434.142479,589391510.7102648
39,vopt,,NO1 0,2030,11406832210.445873,11406832210.445873,11406832210.445873
39,vopt,,NO1 0,2040,14888150244.436724,12213468741.309542,9140032755.765799
39,vopt,,NO1 0,2050,13802521643.476095,9288701390.662924,5202025244.553102
39,vopt,,NO1 0,2060,12804876669.29184,7069199646.094075,2962759694.0936646
39,vopt,,NO1 0,2070,12633836792.250998,5721743590.225065,1794581967.225644
39,vopt,,NO1 0,2080,12912451736.897005,4797335846.87595,1126013915.8084064
39,vopt,,NO1 0,2090,12896739387.447056,3930697460.438071,690433697.7290182
39,vopt,,NO1 0,2100,11722120470.447836,2930853813.6743197,385261175.57797563
39,vopt,,PL0 0,2030,17492807130.67305,17492807130.67305,17492807130.67305
39,vopt,,PL0 0,2040,28296482763.085934,23212971527.144176,17371585796.846096
39,vopt,,PL0 0,2050,33226691180.224598,22360610658.32548,12522790456.495733
39,vopt,,PL0 0,2060,32763751640.67433,18087913494.584114,7580793263.013404
39,vopt,,PL0 0,2070,30575104681.070812,13847171853.342215,4343061605.825117
39,vopt,,PL0 0,2080,30633732540.284004,11381285772.3355,2671375648.5878534
39,vopt,,PL0 0,2090,29284119604.31637,8925280344.262024,1567740680.4720535
39,vopt,,PL0 0,2100,26930716040.75074,6733422678.2604475,885109425.992778
39,vopt,,PT0 0,2030,5939151940.984395,5939151940.984395,5939151940.984395
39,vopt,,PT0 0,2040,5575428118.435575,4573792978.034759,3422829216.0714164
39,vopt,,PT0 0,2050,5473716939.969695,3683654586.1475625,2062986346.8983605
39,vopt,,PT0 0,2060,4453070793.353073,2458410751.5769114,1030340158.8499509
39,vopt,,PT0 0,2070,4591252668.008505,2079334327.0346944,652167617.8402382
