cluster,ll,opt,node,planning_horizon,0.0,0.02,0.05
39,vopt,,FR0 0,2030,45616410088.05345,45616410088.05345,45616410088.05345
39,vopt,,FR0 0,2040,70215289887.57751,57600993684.51539,43106097063.19028
39,vopt,,FR0 0,2050,72759686458.54422,48965183192.53078,27422360603.36238
39,vopt,,FR0 0,2060,64449419381.42997,35580648252.14519,14912142223.826664
39,vopt,,FR0 0,2070,50400803731.09723,22826040927.446217,7159216554.466085
39,vopt,,FR0 0,2080,52062707256.225685,19342747364.70152,4540062109.014876
39,vopt,,FR0 0,2090,48708657832.74873,14845535130.444487,2607643508.0649776
39,vopt,,FR0 0,2100,50998151635.19581,12750946177.969501,1676113797.0567858
39,vopt,,FR6 0,2030,2175164290.771911,2175164290.771911,2175164290.771911
39,vopt,,FR6 0,2040,2126232265.9004865,1744251024.4711628,1305322168.1423082
39,vopt,,FR6 0,2050,1537461109.612712,1034667252.5378599,579452922.5392843
39,vopt,,FR6 0,2060,1212964478.7759442,669642378.0988907,280652626.4093604
39,vopt,,FR6 0,2070,830001703.4478745,375899816.0789611,117898158.27664605
39,vopt,,FR6 0,2080,821146722.7152098,305078902.8058772,71607054.61192217
39,vopt,,FR6 0,2090,824120048.559685,251177176.23437953,44119698.42962892
39,vopt,,FR6 0,2100,562603330.7348468,140666368.4806086,18490615.339556474
39,vopt,,GB3 0,2030,38238416549.07305,38238416549.07305,38238416549.07305
39,vopt,,GB3 0,2040,134613989418.37854,110430357358.77896,82641312215.9381
39,vopt,,GB3 0,2050,133473916153.0631,89824119288.67995,50304915235.962166
39,vopt,,GB3 0,2060,130564701868.41824,72080971029.89479,30209727602.82733
39,vopt,,GB3 0,2070,107431616075.07549,48654749208.26182,15260197206.005573
39,vopt,,GB3 0,2080,103889721618.16711,38597928247.557236,9059570919.227259
39,vopt,,GB3 0,2090,106347322720.0442,32412778050.46921,5693359620.855002
39,vopt,,GB3 0,2100,92162140954.53258,23043080215.218307,3029016367.596657
39,vopt,,GB4 0,2030,5689712478.97064,5689712478.97064,5689712478.97064
39,vopt,,GB4 0,2040,14368312034.052713,11787020349.210876,8820897188.714144
39,vopt,,GB4 0,2050,13249088677.812037,8916256869.974037,4993442180.319103
39,vopt,,GB4 0,2060,11458543586.17268,6325928344.033416,2651248580.2805786
39,vopt,,GB4 0,2070,7654397392.962096,3466603213.2913923,1087274100.2807674
39,vopt,,GB4 0,2080,7227192404.434153,2685103487.7434835,630238113.2131377
39,vopt,,GB4 0,2090,7497043200.18215,2284965818.293074,401358134.2718439
39,vopt,,GB4 0,2100,7204483388.385,1801319792.5780034,236783758.2490877
39,vopt,,GR0 0,2030,5979320474.281968,5979320474.281968,5979320474.281968
39,vopt,,GR0 0,2040,12341570358.94604,10124386261.750992,7576653612.862758
39,vopt,,GR0 0,2050,14864463556.228731,10003357855.371386,5602259982.891607
39,vopt,,GR0 0,2060,14551400208.77841,8033404449.162768,3366865854.677466
39,vopt,,GR0 0,2070,13906649482.999779,6298188258.1913185,1975379514.323507
39,vopt,,GR0 0,2080,10777055136.514706,4003976470.4348006,939799373.6909189
39,vopt,,GR0 0,2090,9254090158.635124,2820482572.565387,495422563.4398084
39,vopt,,GR0 0,2100,12307669938.593199,3077257350.1449904,404505942.5145948
39,vopt,,HR0 0,2030,1708785528.8626654,1708785528.8626654,1708785528.8626654
39,vopt,,HR0 0,2040,1988533616.3075001,1631290171.3824518,1220787142.162509
39,vopt,,HR0 0,2050,1854142543.3063607,1247784779.1412456,698806824.3195641
39,vopt,,HR0 0,2060,2047560579.6490057,1130398589.4470496,473759342.88749635
39,vopt,,HR0 0,2070,2201762466.7228317,997157117.6933727,312750851.848787
39,vopt,,HR0 0,2080,2324052735.0136423,863450390.590991,202666060.17354375
39,vopt,,HR0 0,2090,2242846963.2979226,683579980.7947832,120071986.86338821
39,vopt,,HR0 0,2100,2607340918.2093306,651907228.9820079,85693303.51230459
39,vopt,,HU0 0,2030,3412060348.2049055,3412060348.2049055,3412060348.2049055
39,vopt,,HU0 0,2040,6779776930.476344,5561778478.449067,4162194913.6693134
39,vopt,,HU0 0,2050,6466258960.798207,4351606913.0702915,2437064995.8581414
39,vopt,,HU0 0,2060,5815530996.8052,3210585367.296478,1345582724.619845
39,vopt,,HU0 0,2070,5434848350.095194,2461390725.7434077,771996742.08781
39,vopt,,HU0 0,2080,5489539794.229794,2039517093.6018713,478708329.42003256
39,vopt,,HU0 0,2090,5382562991.095403,1640509747.7847674,288158328.8267885
39,vopt,,HU0 0,2100,5222610467.479125,1305796834.6713154,171647190.74158934
39,vopt,,IE4 0,2030,3439535701.275695,3439535701.275695,3439535701.275695
39,vopt,,IE4 0,2040,10883662696.26131,8928394189.292614,6681624776.301972
39,vopt,,IE4 0,2050,10468842179.915012,7045230677.915268,3945596515.467223
39,vopt,,IE4 0,2060,9568539504.56324,5282512110.523631,2213944257.9286284
39,vopt,,IE4 0,2070,6841918682.634278,3098639392.8418617,971865007.5178028
39,vopt,,IE4 0,2080,6617251996.501588,2458493619.7606425,577049036.410364
39,vopt,,IE4 0,2090,6978797879.992844,2127013835.023971,373613599.62633985
39,vopt,,IE4 0,2100,2264597404.90791,566211886.0955322,74428637.7729338
39,vopt,,IT0 0,2030,29383762961.894917,29383762961.894917,29383762961.894917
39,vopt,,IT0 0,2040,43980534680.77945,36079356852.97772,27000233138.339504
39,vopt,,IT0 0,2050,47931145367.27992,32256286795.214462,18064744590.984737
39,vopt,,IT0 0,2060,43902502614.96599,24237293647.087166,10158049044.657959
39,vopt,,IT0 0,2070,45194285779.83502,20468058850.829693,6419653159.670402
39,vopt,,IT0 0,2080,45250166790.50662,16811698633.568693,3945983190.2540174
39,vopt,,IT0 0,2090,45510270021.1179,13870723244.200577,2436416141.4249177
39,vopt,,IT0 0,2100,47673440879.582634,11919676680.09847,1566843296.2635674
39,vopt,,IT5 0,2030,2916065192.814946,2916065192.814946,2916065192.814946
39,vopt,,IT5 0,2040,3704312278.470095,3038826279.8496046,2274126403.006559
39,vopt,,IT5 0,2050,4187744931.550157,2818232289.30182,1578317021.6559672
39,vopt,,IT5 0,2060,3612639980.2672877,1994433365.470532,835883421.5463938
39,vopt,,IT5 0,2070,2530055025.482985,1145837670.932482,359383392.351977
39,vopt,,IT5 0,2080,2066102087.1849933,767614532.7099353,180171802.30794558
39,vopt,,IT5 0,2090,1977640955.684712,602749892.7158675,105874044.34509827
